# pass 1: $ cd k4 && python3 mincex_cert.py ../results/k4_min_cex_shapes_4.json.gz OUT --jobs=3 --timeout=30   (search4.py scanner; stopped after 2,463 cores and resumed in pass 2)
5558 cores, 0 in the checkpoint, 5558 to run
n = 6, m = 10, kinds Q3P4Q3Q3P3P3, 2239488 profiles: 67 allocations, 0 D2 failures, 0.9 s
n = 6, m = 12, kinds Q4P4P4P3P3P3, 3439853568 profiles: 119 allocations, 0 D2 failures, 2.5 s
n = 6, m = 10, kinds Q3Q3Q3P4P3P3, 2239488 profiles: 82 allocations, 0 D2 failures, 0.9 s
n = 6, m = 11, kinds P4P4Q3Q3P3P3, 107495424 profiles: 113 allocations, 0 D2 failures, 1.6 s
n = 6, m = 11, kinds P4Q3Q3P4P3P3, 107495424 profiles: 134 allocations, 0 D2 failures, 1.7 s
n = 6, m = 11, kinds Q3P4P4Q3P3P3, 107495424 profiles: 110 allocations, 0 D2 failures, 1.6 s
n = 6, m = 11, kinds Q3P4Q3P4P3P3, 107495424 profiles: 124 allocations, 0 D2 failures, 1.8 s
n = 6, m = 12, kinds P4P4Q3P4P3P3, 5159780352 profiles: 191 allocations, 0 D2 failures, 5.2 s
n = 6, m = 12, kinds Q3P4P4P4P3P3, 5159780352 profiles: 211 allocations, 0 D2 failures, 5.3 s
n = 6, m = 11, kinds Q4Q4P3P3P3P3, 47775744 profiles: 60 allocations, 0 D2 failures, 0.8 s
n = 6, m = 10, kinds Q4Q3Q3P3P3P3, 124416 profiles: 19 allocations, 0 D2 failures, 0.2 s
n = 6, m = 12, kinds P4P4P4Q3P3P3, 5159780352 profiles: 248 allocations, 0 D2 failures, 8.2 s
n = 6, m = 11, kinds Q4P4Q3P3P3P3, 622080 profiles: 22 allocations, 0 D2 failures, 0.3 s
n = 6, m = 11, kinds Q4Q3P4P3P3P3, 5971968 profiles: 37 allocations, 0 D2 failures, 0.5 s
n = 6, m = 12, kinds Q4P4P4P3P3P3, 29859840 profiles: 42 allocations, 0 D2 failures, 0.5 s
n = 6, m = 10, kinds P4Q3Q3Q3P3P3, 2239488 profiles: 78 allocations, 0 D2 failures, 0.9 s
n = 6, m = 10, kinds Q3Q3P4Q3P3P3, 2239488 profiles: 76 allocations, 0 D2 failures, 0.9 s
n = 6, m = 11, kinds P4P4Q3Q3P3P3, 107495424 profiles: 153 allocations, 0 D2 failures, 1.9 s
n = 6, m = 11, kinds P4Q3P4Q3P3P3, 107495424 profiles: 133 allocations, 0 D2 failures, 1.9 s
n = 6, m = 11, kinds Q3Q3P4P4P3P3, 107495424 profiles: 97 allocations, 0 D2 failures, 1.3 s
n = 6, m = 12, kinds P4P4P4Q3P3P3, 5159780352 profiles: 268 allocations, 0 D2 failures, 4.7 s
n = 6, m = 12, kinds P4Q3P4P4P3P3, 5159780352 profiles: 198 allocations, 0 D2 failures, 3.6 s
n = 6, m = 10, kinds Q4Q3Q3P3P3P3, 995328 profiles: 53 allocations, 0 D2 failures, 0.8 s
n = 6, m = 11, kinds Q4P4Q3P3P3P3, 47775744 profiles: 82 allocations, 0 D2 failures, 1.2 s
n = 6, m = 12, kinds Q4P4P4P3P3P3, 2293235712 profiles: 138 allocations, 0 D2 failures, 2.1 s
n = 6, m = 11, kinds Q4Q4P3P3P3P3, 31850496 profiles: 54 allocations, 0 D2 failures, 0.8 s
n = 6, m = 10, kinds Q4Q3Q3P3P3P3, 995328 profiles: 70 allocations, 0 D2 failures, 0.9 s
n = 6, m = 11, kinds Q4P4Q3P3P3P3, 47775744 profiles: 73 allocations, 0 D2 failures, 1.1 s
n = 6, m = 12, kinds Q4P4P4P3P3P3, 2293235712 profiles: 164 allocations, 0 D2 failures, 2.6 s
n = 6, m = 10, kinds Q4Q3P3Q3P3P3, 82944 profiles: 10 allocations, 0 D2 failures, 0.2 s
n = 6, m = 11, kinds Q4P4P3Q3P3P3, 414720 profiles: 25 allocations, 0 D2 failures, 0.3 s
n = 6, m = 11, kinds Q4Q3P3P4P3P3, 3981312 profiles: 23 allocations, 0 D2 failures, 0.4 s
n = 6, m = 12, kinds Q4P4P3P4P3P3, 19906560 profiles: 23 allocations, 0 D2 failures, 0.4 s
n = 6, m = 11, kinds Q4Q4P3P3P3P3, 1327104 profiles: 31 allocations, 0 D2 failures, 0.3 s
n = 6, m = 10, kinds Q4Q3Q3P3P3P3, 55296 profiles: 11 allocations, 0 D2 failures, 0.2 s
n = 6, m = 11, kinds Q4P4Q3P3P3P3, 276480 profiles: 16 allocations, 0 D2 failures, 0.3 s
n = 6, m = 11, kinds Q4Q3P4P3P3P3, 2654208 profiles: 20 allocations, 0 D2 failures, 0.3 s
n = 6, m = 12, kinds Q4P4P4P3P3P3, 13271040 profiles: 34 allocations, 0 D2 failures, 0.6 s
n = 6, m = 11, kinds Q4Q4P3P3P3P3, 31850496 profiles: 57 allocations, 0 D2 failures, 0.7 s
n = 6, m = 10, kinds Q4Q3Q3P3P3P3, 82944 profiles: 16 allocations, 0 D2 failures, 0.2 s
n = 6, m = 11, kinds Q4P4Q3P3P3P3, 414720 profiles: 17 allocations, 0 D2 failures, 0.3 s
n = 6, m = 11, kinds Q4Q3P4P3P3P3, 3981312 profiles: 27 allocations, 0 D2 failures, 0.5 s
n = 6, m = 12, kinds Q4P4P4P3P3P3, 19906560 profiles: 31 allocations, 0 D2 failures, 0.4 s
n = 6, m = 11, kinds Q4Q4P3P3P3P3, 124416 profiles: 15 allocations, 0 D2 failures, 0.2 s
n = 6, m = 11, kinds Q4Q4P3P3P3P3, 31850496 profiles: 63 allocations, 0 D2 failures, 0.8 s
n = 6, m = 10, kinds Q3Q4P3Q3P3P3, 82944 profiles: 14 allocations, 0 D2 failures, 0.2 s
n = 6, m = 11, kinds P4Q4P3Q3P3P3, 414720 profiles: 24 allocations, 0 D2 failures, 0.3 s
n = 6, m = 11, kinds Q3Q4P3P4P3P3, 3981312 profiles: 22 allocations, 0 D2 failures, 0.3 s
n = 6, m = 12, kinds P4Q4P3P4P3P3, 19906560 profiles: 23 allocations, 0 D2 failures, 0.3 s
n = 6, m = 10, kinds Q4Q3Q3P3P3P3, 82944 profiles: 14 allocations, 0 D2 failures, 0.2 s
n = 6, m = 11, kinds Q4P4Q3P3P3P3, 414720 profiles: 23 allocations, 0 D2 failures, 0.3 s
n = 6, m = 11, kinds Q4Q3P4P3P3P3, 3981312 profiles: 19 allocations, 0 D2 failures, 0.3 s
n = 6, m = 12, kinds Q4P4P4P3P3P3, 19906560 profiles: 29 allocations, 0 D2 failures, 0.7 s
n = 6, m = 10, kinds Q3Q4Q3P3P3P3, 5184 profiles: 5 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds P4Q4Q3P3P3P3, 25920 profiles: 7 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds Q3Q4P4P3P3P3, 248832 profiles: 6 allocations, 0 D2 failures, 0.1 s
n = 6, m = 12, kinds P4Q4P4P3P3P3, 1244160 profiles: 13 allocations, 0 D2 failures, 0.2 s
n = 6, m = 10, kinds Q3Q3Q4P3P3P3, 6912 profiles: 4 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds P4Q3Q4P3P3P3, 34560 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 6, m = 12, kinds P4P4Q4P3P3P3, 172800 profiles: 2 allocations, 0 D2 failures, 0.1 s
n = 6, m = 10, kinds P4Q3Q3Q3P3P3, 124416 profiles: 11 allocations, 0 D2 failures, 0.2 s
n = 6, m = 10, kinds Q3P4Q3Q3P3P3, 12960 profiles: 10 allocations, 0 D2 failures, 0.1 s
n = 6, m = 10, kinds Q3Q3P4Q3P3P3, 124416 profiles: 17 allocations, 0 D2 failures, 0.3 s
n = 6, m = 10, kinds Q3Q3Q3P4P3P3, 124416 profiles: 13 allocations, 0 D2 failures, 0.2 s
n = 6, m = 11, kinds P4P4Q3Q3P3P3, 622080 profiles: 18 allocations, 0 D2 failures, 0.3 s
n = 6, m = 11, kinds P4Q3P4Q3P3P3, 5971968 profiles: 23 allocations, 0 D2 failures, 0.3 s
n = 6, m = 11, kinds P4Q3Q3P4P3P3, 5971968 profiles: 20 allocations, 0 D2 failures, 0.3 s
n = 6, m = 11, kinds Q3P4P4Q3P3P3, 622080 profiles: 16 allocations, 0 D2 failures, 0.3 s
n = 6, m = 11, kinds Q3P4Q3P4P3P3, 622080 profiles: 12 allocations, 0 D2 failures, 0.2 s
n = 6, m = 11, kinds Q3Q3P4P4P3P3, 5971968 profiles: 26 allocations, 0 D2 failures, 0.3 s
n = 6, m = 12, kinds P4P4P4Q3P3P3, 29859840 profiles: 46 allocations, 0 D2 failures, 0.7 s
n = 6, m = 12, kinds P4P4Q3P4P3P3, 29859840 profiles: 36 allocations, 0 D2 failures, 0.5 s
n = 6, m = 12, kinds P4Q3P4P4P3P3, 286654464 profiles: 40 allocations, 0 D2 failures, 0.8 s
n = 6, m = 13, kinds P4P4P4P4P3P3, 247669456896 profiles: timeout (30 s)
n = 6, m = 12, kinds Q3P4P4P4P3P3, 29859840 profiles: 23 allocations, 0 D2 failures, 0.5 s
n = 6, m = 10, kinds P4Q3Q3P3Q3P3, 720 profiles: 3 allocations, 0 D2 failures, 0.0 s
n = 6, m = 10, kinds Q3P4Q3P3Q3P3, 6912 profiles: 3 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds P4P4Q3P3Q3P3, 34560 profiles: 3 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds P4Q3Q3P3P4P3, 3600 profiles: 4 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds Q3P4P4P3Q3P3, 331776 profiles: 3 allocations, 0 D2 failures, 0.1 s
n = 6, m = 12, kinds P4P4P4P3Q3P3, 1658880 profiles: 6 allocations, 0 D2 failures, 0.2 s
n = 6, m = 12, kinds P4P4Q3P3P4P3, 172800 profiles: 1 allocations, 0 D2 failures, 0.3 s
n = 6, m = 13, kinds P4P4P4P3P4P3, 8294400 profiles: 4 allocations, 0 D2 failures, 0.1 s
n = 6, m = 13, kinds P4P4P4P4P3P3, 1433272320 profiles: 57 allocations, 0 D2 failures, 1.3 s
n = 6, m = 10, kinds Q4P3P3P3Q3Q3, 288 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 6, m = 11, kinds Q4P3P3P3P4Q3, 1440 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 6, m = 12, kinds Q4P3P3P3P4P4, 7200 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 6, m = 11, kinds Q4P3P3P3Q4P3, 82944 profiles: 15 allocations, 0 D2 failures, 0.1 s
n = 6, m = 10, kinds Q4Q3P3P3Q3P3, 55296 profiles: 13 allocations, 0 D2 failures, 0.2 s
n = 6, m = 11, kinds Q4Q3P3P3P4P3, 276480 profiles: 16 allocations, 0 D2 failures, 0.2 s
n = 6, m = 11, kinds Q4P4P3P3Q3P3, 2654208 profiles: 25 allocations, 0 D2 failures, 0.4 s
n = 6, m = 10, kinds Q4Q3P3P3Q3P3, 3456 profiles: 8 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds Q4P4P3P3Q3P3, 165888 profiles: 5 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds Q4Q3P3P3P4P3, 17280 profiles: 11 allocations, 0 D2 failures, 0.1 s
n = 6, m = 12, kinds Q4P4P3P3P4P3, 13271040 profiles: 29 allocations, 0 D2 failures, 0.5 s
n = 6, m = 12, kinds Q4P4P3P3P4P3, 829440 profiles: 11 allocations, 0 D2 failures, 0.2 s
n = 6, m = 11, kinds Q4P3P3P3Q4P3, 82944 profiles: 10 allocations, 0 D2 failures, 0.1 s
n = 6, m = 10, kinds Q4Q3P3P3Q3P3, 3456 profiles: 6 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds Q4Q3P3P3P4P3, 17280 profiles: 7 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds Q4P4P3P3Q3P3, 165888 profiles: 8 allocations, 0 D2 failures, 0.1 s
n = 6, m = 10, kinds P4Q3Q3P3Q3P3, 720 profiles: 2 allocations, 0 D2 failures, 0.0 s
n = 6, m = 12, kinds Q4P4P3P3P4P3, 829440 profiles: 10 allocations, 0 D2 failures, 0.1 s
n = 6, m = 10, kinds Q3P4Q3P3Q3P3, 6912 profiles: 5 allocations, 0 D2 failures, 0.1 s
n = 6, m = 10, kinds Q3Q3P4P3Q3P3, 6912 profiles: 2 allocations, 0 D2 failures, 0.1 s
n = 6, m = 10, kinds Q3Q3Q3P3P4P3, 720 profiles: 3 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds P4P4Q3P3Q3P3, 34560 profiles: 4 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds P4Q3Q3P3P4P3, 3600 profiles: 2 allocations, 0 D2 failures, 0.0 s
n = 6, m = 11, kinds P4Q3P4P3Q3P3, 34560 profiles: 6 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds Q3P4P4P3Q3P3, 331776 profiles: 5 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds Q3P4Q3P3P4P3, 34560 profiles: 4 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds Q3Q3P4P3P4P3, 34560 profiles: 4 allocations, 0 D2 failures, 0.1 s
n = 6, m = 12, kinds P4P4Q3P3P4P3, 172800 profiles: 1 allocations, 0 D2 failures, 0.1 s
n = 6, m = 12, kinds P4Q3P4P3P4P3, 172800 profiles: 2 allocations, 0 D2 failures, 0.1 s
n = 6, m = 12, kinds Q3P4P4P3P4P3, 1658880 profiles: 3 allocations, 0 D2 failures, 0.1 s
n = 6, m = 12, kinds P4P4P4P3Q3P3, 1658880 profiles: 3 allocations, 0 D2 failures, 0.4 s
n = 6, m = 13, kinds P4P4P4P3P4P3, 8294400 profiles: 5 allocations, 0 D2 failures, 0.1 s
n = 6, m = 10, kinds Q4Q3P3P3Q3P3, 55296 profiles: 9 allocations, 0 D2 failures, 0.2 s
n = 6, m = 11, kinds Q4P4P3P3Q3P3, 2654208 profiles: 16 allocations, 0 D2 failures, 0.2 s
n = 6, m = 11, kinds Q4Q3P3P3P4P3, 276480 profiles: 10 allocations, 0 D2 failures, 0.1 s
n = 6, m = 10, kinds P4Q3Q3P3Q3P3, 720 profiles: 3 allocations, 0 D2 failures, 0.0 s
n = 6, m = 10, kinds Q3P4Q3P3Q3P3, 6912 profiles: 3 allocations, 0 D2 failures, 0.1 s
n = 6, m = 10, kinds Q3Q3P4P3Q3P3, 6912 profiles: 1 allocations, 0 D2 failures, 0.1 s
n = 6, m = 10, kinds Q3Q3Q3P3P4P3, 720 profiles: 3 allocations, 0 D2 failures, 0.0 s
n = 6, m = 11, kinds P4P4Q3P3Q3P3, 34560 profiles: 1 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds P4Q3P4P3Q3P3, 34560 profiles: 4 allocations, 0 D2 failures, 0.1 s
n = 6, m = 12, kinds Q4P4P3P3P4P3, 13271040 profiles: 20 allocations, 0 D2 failures, 0.4 s
n = 6, m = 11, kinds P4Q3Q3P3P4P3, 3600 profiles: 2 allocations, 0 D2 failures, 0.0 s
n = 6, m = 11, kinds Q3P4Q3P3P4P3, 34560 profiles: 5 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds Q3P4P4P3Q3P3, 331776 profiles: 2 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds Q3Q3P4P3P4P3, 34560 profiles: 1 allocations, 0 D2 failures, 0.1 s
n = 6, m = 12, kinds P4P4P4P3Q3P3, 1658880 profiles: 5 allocations, 0 D2 failures, 0.1 s
n = 6, m = 12, kinds P4P4Q3P3P4P3, 172800 profiles: 8 allocations, 0 D2 failures, 0.1 s
n = 6, m = 12, kinds P4Q3P4P3P4P3, 172800 profiles: 6 allocations, 0 D2 failures, 0.1 s
n = 6, m = 12, kinds Q3P4P4P3P4P3, 1658880 profiles: 5 allocations, 0 D2 failures, 0.1 s
n = 6, m = 13, kinds P4P4P4P3P4P3, 8294400 profiles: 7 allocations, 0 D2 failures, 0.2 s
n = 6, m = 10, kinds Q4P3P3P3Q3Q3, 55296 profiles: 8 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds Q4P3P3P3Q4P3, 1327104 profiles: 25 allocations, 0 D2 failures, 0.4 s
n = 6, m = 11, kinds Q4P3P3P3P4Q3, 276480 profiles: 17 allocations, 0 D2 failures, 0.3 s
n = 6, m = 11, kinds Q4P3P3P3Q3P4, 2654208 profiles: 25 allocations, 0 D2 failures, 0.4 s
n = 6, m = 10, kinds Q4P3P3P3Q3Q3, 3456 profiles: 8 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds Q4P3P3P3P4Q3, 17280 profiles: 7 allocations, 0 D2 failures, 0.1 s
n = 6, m = 12, kinds Q4P3P3P3P4P4, 13271040 profiles: 27 allocations, 0 D2 failures, 0.6 s
n = 6, m = 11, kinds Q4P3P3P3Q3P4, 165888 profiles: 12 allocations, 0 D2 failures, 0.2 s
n = 6, m = 12, kinds Q4P3P3P3P4P4, 829440 profiles: 13 allocations, 0 D2 failures, 0.2 s
n = 6, m = 10, kinds Q4P3P3P3Q3Q3, 41472 profiles: 23 allocations, 0 D2 failures, 0.2 s
n = 6, m = 11, kinds Q4P3P3P3P4Q3, 1990656 profiles: 44 allocations, 0 D2 failures, 0.4 s
n = 6, m = 11, kinds Q4P3P3P3Q3P4, 1990656 profiles: 45 allocations, 0 D2 failures, 0.5 s
n = 6, m = 12, kinds Q4P3P3P3P4P4, 95551488 profiles: 67 allocations, 0 D2 failures, 0.9 s
n = 6, m = 10, kinds Q4P3P3P3Q3Q3, 663552 profiles: 48 allocations, 0 D2 failures, 0.7 s
n = 6, m = 13, kinds P4P4P4P4P3P3, 247669456896 profiles: timeout (30 s)
n = 6, m = 10, kinds Q4P3P3P3Q3Q3, 2304 profiles: 9 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds Q4P3P3P3P4Q3, 110592 profiles: 11 allocations, 0 D2 failures, 0.2 s
n = 6, m = 12, kinds Q4P3P3P3P4P4, 5308416 profiles: 25 allocations, 0 D2 failures, 0.3 s
n = 6, m = 11, kinds Q4P3P3P3P4Q3, 31850496 profiles: 76 allocations, 0 D2 failures, 1.1 s
n = 6, m = 10, kinds Q4Q3P3Q3P3P3, 82944 profiles: 14 allocations, 0 D2 failures, 0.5 s
n = 6, m = 11, kinds Q4P4P3Q3P3P3, 3981312 profiles: 12 allocations, 0 D2 failures, 0.2 s
n = 6, m = 11, kinds Q4Q3P3P4P3P3, 414720 profiles: 12 allocations, 0 D2 failures, 0.2 s
n = 6, m = 10, kinds Q3Q4Q3P3P3P3, 6912 profiles: 5 allocations, 0 D2 failures, 0.1 s
n = 6, m = 12, kinds Q4P4P3P4P3P3, 19906560 profiles: 18 allocations, 0 D2 failures, 0.3 s
n = 6, m = 11, kinds P4Q4Q3P3P3P3, 34560 profiles: 7 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds Q3Q4P4P3P3P3, 34560 profiles: 5 allocations, 0 D2 failures, 0.1 s
n = 6, m = 12, kinds P4Q4P4P3P3P3, 172800 profiles: 7 allocations, 0 D2 failures, 0.1 s
n = 6, m = 10, kinds P4Q3Q3Q3P3P3, 12960 profiles: 20 allocations, 0 D2 failures, 0.2 s
n = 6, m = 10, kinds Q3P4Q3Q3P3P3, 124416 profiles: 14 allocations, 0 D2 failures, 0.2 s
n = 6, m = 10, kinds Q3Q3Q3P4P3P3, 124416 profiles: 19 allocations, 0 D2 failures, 0.3 s
n = 6, m = 11, kinds P4P4Q3Q3P3P3, 622080 profiles: 14 allocations, 0 D2 failures, 0.3 s
n = 6, m = 11, kinds P4Q3Q3P4P3P3, 622080 profiles: 23 allocations, 0 D2 failures, 0.4 s
n = 6, m = 11, kinds Q3P4P4Q3P3P3, 5971968 profiles: 35 allocations, 0 D2 failures, 0.6 s
n = 6, m = 11, kinds Q3P4Q3P4P3P3, 5971968 profiles: 23 allocations, 0 D2 failures, 0.4 s
n = 6, m = 12, kinds P4P4P4Q3P3P3, 29859840 profiles: 40 allocations, 0 D2 failures, 0.5 s
n = 6, m = 12, kinds P4P4Q3P4P3P3, 29859840 profiles: 40 allocations, 0 D2 failures, 0.6 s
n = 6, m = 12, kinds Q4P3P3P3P4P4, 1528823808 profiles: 137 allocations, 0 D2 failures, 4.2 s
n = 6, m = 12, kinds Q3P4P4P4P3P3, 286654464 profiles: 42 allocations, 0 D2 failures, 0.9 s
n = 6, m = 10, kinds Q4Q3P3Q3P3P3, 82944 profiles: 13 allocations, 0 D2 failures, 0.2 s
n = 6, m = 11, kinds Q4P4P3Q3P3P3, 3981312 profiles: 23 allocations, 0 D2 failures, 0.3 s
n = 6, m = 11, kinds Q4Q3P3P4P3P3, 414720 profiles: 15 allocations, 0 D2 failures, 0.2 s
n = 6, m = 12, kinds Q4P4P3P4P3P3, 19906560 profiles: 25 allocations, 0 D2 failures, 0.3 s
n = 6, m = 10, kinds Q4Q3P3Q3P3P3, 5184 profiles: 5 allocations, 0 D2 failures, 0.1 s
n = 6, m = 13, kinds P4P4P4P4P3P3, 1433272320 profiles: 63 allocations, 0 D2 failures, 1.4 s
n = 6, m = 11, kinds Q4Q3P3P4P3P3, 25920 profiles: 6 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds Q4P3P3Q4P3P3, 31850496 profiles: 39 allocations, 0 D2 failures, 0.5 s
n = 6, m = 11, kinds Q4P4P3Q3P3P3, 248832 profiles: 14 allocations, 0 D2 failures, 0.2 s
n = 6, m = 10, kinds P4Q3Q3Q3P3P3, 12960 profiles: 13 allocations, 0 D2 failures, 0.2 s
n = 6, m = 12, kinds Q4P4P3P4P3P3, 1244160 profiles: 23 allocations, 0 D2 failures, 0.3 s
n = 6, m = 10, kinds Q3P4Q3Q3P3P3, 124416 profiles: 20 allocations, 0 D2 failures, 0.3 s
n = 6, m = 10, kinds Q3Q3P4Q3P3P3, 124416 profiles: 14 allocations, 0 D2 failures, 0.2 s
n = 6, m = 10, kinds Q3Q3Q3P4P3P3, 124416 profiles: 20 allocations, 0 D2 failures, 0.3 s
n = 6, m = 11, kinds P4P4Q3Q3P3P3, 622080 profiles: 21 allocations, 0 D2 failures, 0.3 s
n = 6, m = 11, kinds P4Q3P4Q3P3P3, 622080 profiles: 24 allocations, 0 D2 failures, 0.3 s
n = 6, m = 11, kinds P4Q3Q3P4P3P3, 622080 profiles: 25 allocations, 0 D2 failures, 0.4 s
n = 6, m = 11, kinds Q3P4P4Q3P3P3, 5971968 profiles: 36 allocations, 0 D2 failures, 0.5 s
n = 6, m = 11, kinds Q3P4Q3P4P3P3, 5971968 profiles: 35 allocations, 0 D2 failures, 0.6 s
n = 6, m = 11, kinds Q3Q3P4P4P3P3, 5971968 profiles: 28 allocations, 0 D2 failures, 0.5 s
n = 6, m = 12, kinds P4P4P4Q3P3P3, 29859840 profiles: 41 allocations, 0 D2 failures, 0.5 s
n = 6, m = 12, kinds P4Q3P4P4P3P3, 29859840 profiles: 25 allocations, 0 D2 failures, 0.5 s
n = 6, m = 12, kinds P4P4Q3P4P3P3, 29859840 profiles: 58 allocations, 0 D2 failures, 0.8 s
n = 6, m = 10, kinds Q4Q3Q3P3P3P3, 6912 profiles: 5 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds Q4P4Q3P3P3P3, 34560 profiles: 7 allocations, 0 D2 failures, 0.1 s
n = 6, m = 12, kinds Q3P4P4P4P3P3, 286654464 profiles: 49 allocations, 0 D2 failures, 0.9 s
n = 6, m = 11, kinds Q4Q3P4P3P3P3, 34560 profiles: 6 allocations, 0 D2 failures, 0.3 s
n = 6, m = 12, kinds Q4P4P4P3P3P3, 172800 profiles: 3 allocations, 0 D2 failures, 0.1 s
n = 6, m = 10, kinds Q4Q3Q3P3P3P3, 6912 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 6, m = 11, kinds Q4P4Q3P3P3P3, 34560 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 6, m = 11, kinds Q4Q3P4P3P3P3, 34560 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 6, m = 12, kinds Q4P4P4P3P3P3, 172800 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 6, m = 11, kinds P4Q3Q4P3P3P3, 34560 profiles: 2 allocations, 0 D2 failures, 0.0 s
n = 6, m = 10, kinds Q3Q3Q4P3P3P3, 6912 profiles: 4 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds Q3P4Q4P3P3P3, 34560 profiles: 3 allocations, 0 D2 failures, 0.1 s
n = 6, m = 12, kinds P4P4Q4P3P3P3, 172800 profiles: 10 allocations, 0 D2 failures, 0.1 s
n = 6, m = 10, kinds P4Q3Q3P3Q3P3, 124416 profiles: 14 allocations, 0 D2 failures, 0.2 s
n = 6, m = 10, kinds Q3P4Q3P3Q3P3, 12960 profiles: 17 allocations, 0 D2 failures, 0.2 s
n = 6, m = 13, kinds P4P4P4P4P3P3, 1433272320 profiles: 69 allocations, 0 D2 failures, 1.3 s
n = 6, m = 10, kinds Q3Q3Q3P3P4P3, 124416 profiles: 14 allocations, 0 D2 failures, 0.2 s
n = 6, m = 10, kinds Q3Q3P4P3Q3P3, 124416 profiles: 24 allocations, 0 D2 failures, 0.3 s
n = 6, m = 11, kinds P4P4Q3P3Q3P3, 622080 profiles: 33 allocations, 0 D2 failures, 0.4 s
n = 6, m = 11, kinds P4Q3P4P3Q3P3, 5971968 profiles: 25 allocations, 0 D2 failures, 0.4 s
n = 6, m = 11, kinds Q3P4P4P3Q3P3, 622080 profiles: 22 allocations, 0 D2 failures, 0.4 s
n = 6, m = 11, kinds Q3P4Q3P3P4P3, 622080 profiles: 13 allocations, 0 D2 failures, 0.3 s
n = 6, m = 11, kinds P4Q3Q3P3P4P3, 5971968 profiles: 30 allocations, 0 D2 failures, 0.7 s
n = 6, m = 12, kinds P4P4Q3P3P4P3, 29859840 profiles: 37 allocations, 0 D2 failures, 0.5 s
n = 6, m = 12, kinds P4P4P4P3Q3P3, 29859840 profiles: 59 allocations, 0 D2 failures, 0.8 s
n = 6, m = 11, kinds Q3Q3P4P3P4P3, 5971968 profiles: 34 allocations, 0 D2 failures, 0.9 s
n = 6, m = 12, kinds P4Q3P4P3P4P3, 286654464 profiles: 25 allocations, 0 D2 failures, 0.6 s
n = 6, m = 10, kinds Q4P3Q3Q3P3P3, 6912 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 6, m = 11, kinds Q4P3P4Q3P3P3, 34560 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 6, m = 11, kinds Q4P3Q3P4P3P3, 34560 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 6, m = 12, kinds Q4P3P4P4P3P3, 172800 profiles: 1 allocations, 0 D2 failures, 0.0 s
n = 6, m = 12, kinds Q3P4P4P3P4P3, 29859840 profiles: 34 allocations, 0 D2 failures, 0.6 s
n = 6, m = 10, kinds Q4Q3P3Q3P3P3, 55296 profiles: 9 allocations, 0 D2 failures, 0.2 s
n = 6, m = 11, kinds Q4Q3P3P4P3P3, 276480 profiles: 5 allocations, 0 D2 failures, 0.1 s
n = 6, m = 11, kinds Q4P4P3Q3P3P3, 2654208 profiles: 17 allocations, 0 D2 failures, 0.3 s
n = 6, m = 12, kinds Q4P4P3P4P3P3, 13271040 profiles: 22 allocations, 0 D2 failures, 0.3 s
n = 6, m = 11, kinds Q4Q4P3P3P3P3, 1327104 profiles: 24 allocations, 0 D2 failures, 0.4 s
n = 6, m = 13, kinds P4P4P4P3P4P3, 1433272320 profiles: 78 allocations, 0 D2 failures, 1.5 s
